book_id,chap_num,para_num,para_str
145,115,20,"“Can you lean on me, dear?”"
145,115,21,"He was still for two or three minutes, which seemed endless to her, unable to speak or move, gasping for breath. When at last he descended the three steps and fell backward in the large chair which Dorothea had drawn close to the foot of the ladder, he no longer gasped but seemed helpless and about to faint. Dorothea rang the bell violently, and presently Mr. Casaubon was helped to the couch: he did not faint, and was gradually reviving, when Sir James Chettam came in, having been met in the hall with the news that Mr. Casaubon had “had a fit in the library.”"
145,115,22,"“Good God! this is just what might have been expected,” was his immediate thought. If his prophetic soul had been urged to particularize, it seemed to him that “fits” would have been the definite expression alighted upon. He asked his informant, the butler, whether the doctor had been sent for. The butler never knew his master to want the doctor before; but would it not be right to send for a physician?"
145,115,23,"When Sir James entered the library, however, Mr. Casaubon could make some signs of his usual politeness, and Dorothea, who in the reaction from her first terror had been kneeling and sobbing by his side now rose and herself proposed that some one should ride off for a medical man."
145,115,24,"“I recommend you to send for Lydgate,” said Sir James. “My mother has called him in, and she has found him uncommonly clever. She has had a poor opinion of the physicians since my father’s death.”"
145,115,25,"Dorothea appealed to her husband, and he made a silent sign of approval. So Mr. Lydgate was sent for and he came wonderfully soon, for the messenger, who was Sir James Chettam’s man and knew Mr. Lydgate, met him leading his horse along the Lowick road and giving his arm to Miss Vincy."
145,115,26,"Celia, in the drawing - room, had known nothing of the trouble till Sir James told her of it. After Dorothea’s account, he no longer considered the illness a fit, but still something “of that nature.”"
145,115,27,"“Poor dear Dodo — how dreadful!” said Celia, feeling as much grieved as her own perfect happiness would allow. Her little hands were clasped, and enclosed by Sir James’s as a bud is enfolded by a liberal calyx. “It is very shocking that Mr. Casaubon should be ill; but I never did like him. And I think he is not half fond enough of Dorothea; and he ought to be, for I am sure no one else would have had him — do you think they would?”"
145,115,28,"“I always thought it a horrible sacrifice of your sister,” said Sir James."
145,115,29,"“Yes. But poor Dodo never did do what other people do, and I think she never will.”"
145,115,30,"“She is a noble creature,” said the loyal - hearted Sir James. He had just had a fresh impression of this kind, as he had seen Dorothea stretching her tender arm under her husband’s neck and looking at him with unspeakable sorrow. He did not know how much penitence there was in the sorrow."
145,115,31,"“Yes,” said Celia, thinking it was very well for Sir James to say so, but _he_ would not have been comfortable with Dodo. “Shall I go to her? Could I help her, do you think?”"
145,115,32,"“I think it would be well for you just to go and see her before Lydgate comes,” said Sir James, magnanimously. “Only don’t stay long.”"
145,115,33,"While Celia was gone he walked up and down remembering what he had originally felt about Dorothea’s engagement, and feeling a revival of his disgust at Mr. Brooke’s indifference. If Cadwallader — if every one else had regarded the affair as he, Sir James, had done, the marriage might have been hindered. It was wicked to let a young girl blindly decide her fate in that way, without any effort to save her. Sir James had long ceased to have any regrets on his own account: his heart was satisfied with his engagement to Celia. But he had a chivalrous nature (was not the disinterested service of woman among the ideal glories of old chivalry?): his disregarded love had not turned to bitterness; its death had made sweet odors — floating memories that clung with a consecrating effect to Dorothea. He could remain her brotherly friend, interpreting her actions with generous trustfulness."
145,116,0,"Qui veut délasser hors de propos, lasse. — PASCAL."
145,116,1,"Mr. Casaubon had no second attack of equal severity with the first, and in a few days began to recover his usual condition. But Lydgate seemed to think the case worth a great deal of attention. He not only used his stethoscope (which had not become a matter of course in practice at that time), but sat quietly by his patient and watched him. To Mr. Casaubon’s questions about himself, he replied that the source of the illness was the common error of intellectual men — a too eager and monotonous application: the remedy was, to be satisfied with moderate work, and to seek variety of relaxation. Mr. Brooke, who sat by on one occasion, suggested that Mr. Casaubon should go fishing, as Cadwallader did, and have a turning - room, make toys, table - legs, and that kind of thing."
145,116,2,"“In short, you recommend me to anticipate the arrival of my second childhood,” said poor Mr. Casaubon, with some bitterness. “These things,” he added, looking at Lydgate, “would be to me such relaxation as tow - picking is to prisoners in a house of correction.”"
145,116,3,"“I confess,” said Lydgate, smiling, “amusement is rather an unsatisfactory prescription. It is something like telling people to keep up their spirits. Perhaps I had better say, that you must submit to be mildly bored rather than to go on working.”"
145,116,4,"“Yes, yes,” said Mr. Brooke. “Get Dorothea to play backgammon with you in the evenings. And shuttlecock, now — I don’t know a finer game than shuttlecock for the daytime. I remember it all the fashion. To be sure, your eyes might not stand that, Casaubon. But you must unbend, you know. Why, you might take to some light study: conchology, now: I always think that must be a light study. Or get Dorothea to read you light things, Smollett — ‘Roderick Random,’ ‘Humphrey Clinker:’ they are a little broad, but she may read anything now she’s married, you know. I remember they made me laugh uncommonly — there’s a droll bit about a postilion’s breeches. We have no such humor now. I have gone through all these things, but they might be rather new to you.”"
145,116,5,"“As new as eating thistles,” would have been an answer to represent Mr. Casaubon’s feelings. But he only bowed resignedly, with due respect to his wife’s uncle, and observed that doubtless the works he mentioned had “served as a resource to a certain order of minds.”"
145,116,6,"“You see,” said the able magistrate to Lydgate, when they were outside the door, “Casaubon has been a little narrow: it leaves him rather at a loss when you forbid him his particular work, which I believe is something very deep indeed — in the line of research, you know. I would never give way to that; I was always versatile. But a clergyman is tied a little tight. If they would make him a bishop, now! — he did a very good pamphlet for Peel. He would have more movement then, more show; he might get a little flesh. But I recommend you to talk to Mrs. Casaubon. She is clever enough for anything, is my niece. Tell her, her husband wants liveliness, diversion: put her on amusing tactics.”"
145,116,7,"Without Mr. Brooke’s advice, Lydgate had determined on speaking to Dorothea. She had not been present while her uncle was throwing out his pleasant suggestions as to the mode in which life at Lowick might be enlivened, but she was usually by her husband’s side, and the unaffected signs of intense anxiety in her face and voice about whatever touched his mind or health, made a drama which Lydgate was inclined to watch. He said to himself that he was only doing right in telling her the truth about her husband’s probable future, but he certainly thought also that it would be interesting to talk confidentially with her. A medical man likes to make psychological observations, and sometimes in the pursuit of such studies is too easily tempted into momentous prophecy which life and death easily set at nought. Lydgate had often been satirical on this gratuitous prediction, and he meant now to be guarded."
145,116,8,"He asked for Mrs. Casaubon, but being told that she was out walking, he was going away, when Dorothea and Celia appeared, both glowing from their struggle with the March wind. When Lydgate begged to speak with her alone, Dorothea opened the library door which happened to be the nearest, thinking of nothing at the moment but what he might have to say about Mr. Casaubon. It was the first time she had entered this room since her husband had been taken ill, and the servant had chosen not to open the shutters. But there was light enough to read by from the narrow upper panes of the windows."
145,116,9,"“You will not mind this sombre light,” said Dorothea, standing in the middle of the room. “Since you forbade books, the library has been out of the question. But Mr. Casaubon will soon be here again, I hope. Is he not making progress?”"
145,116,10,"“Yes, much more rapid progress than I at first expected. Indeed, he is already nearly in his usual state of health.”"
145,116,11,"“You do not fear that the illness will return?” said Dorothea, whose quick ear had detected some significance in Lydgate’s tone."
145,116,12,"“Such cases are peculiarly difficult to pronounce upon,” said Lydgate. “The only point on which I can be confident is that it will be desirable to be very watchful on Mr. Casaubon’s account, lest he should in any way strain his nervous power.”"
145,116,13,"“I beseech you to speak quite plainly,” said Dorothea, in an imploring tone. “I cannot bear to think that there might be something which I did not know, and which, if I had known it, would have made me act differently.” The words came out like a cry: it was evident that they were the voice of some mental experience which lay not very far off."
145,116,14,"“Sit down,” she added, placing herself on the nearest chair, and throwing off her bonnet and gloves, with an instinctive discarding of formality where a great question of destiny was concerned."
145,116,15,"“What you say now justifies my own view,” said Lydgate. “I think it is one’s function as a medical man to hinder regrets of that sort as far as possible. But I beg you to observe that Mr. Casaubon’s case is precisely of the kind in which the issue is most difficult to pronounce upon. He may possibly live for fifteen years or more, without much worse health than he has had hitherto.”"
145,116,16,"Dorothea had turned very pale, and when Lydgate paused she said in a low voice, “You mean if we are very careful.”"
145,116,17,"“Yes — careful against mental agitation of all kinds, and against excessive application.”"
145,116,18,"“He would be miserable, if he had to give up his work,” said Dorothea, with a quick prevision of that wretchedness."
145,116,19,"“I am aware of that. The only course is to try by all means, direct and indirect, to moderate and vary his occupations. With a happy concurrence of circumstances, there is, as I said, no immediate danger from that affection of the heart, which I believe to have been the cause of his late attack. On the other hand, it is possible that the disease may develop itself more rapidly: it is one of those cases in which death is sometimes sudden. Nothing should be neglected which might be affected by such an issue.”"
145,116,20,"There was silence for a few moments, while Dorothea sat as if she had been turned to marble, though the life within her was so intense that her mind had never before swept in brief time over an equal range of scenes and motives."
145,116,21,"“Help me, pray,” she said, at last, in the same low voice as before. “Tell me what I can do.”"
145,116,22,"“What do you think of foreign travel? You have been lately in Rome, I think.”"
145,116,23,The memories which made this resource utterly hopeless were a new current that shook Dorothea out of her pallid immobility.
145,116,24,"“Oh, that would not do — that would be worse than anything,” she said with a more childlike despondency, while the tears rolled down. “Nothing will be of any use that he does not enjoy.”"
145,116,25,"“I wish that I could have spared you this pain,” said Lydgate, deeply touched, yet wondering about her marriage. Women just like Dorothea had not entered into his traditions."
145,116,26,“It was right of you to tell me. I thank you for telling me the truth.”
145,116,27,"“I wish you to understand that I shall not say anything to enlighten Mr. Casaubon himself. I think it desirable for him to know nothing more than that he must not overwork himself, and must observe certain rules. Anxiety of any kind would be precisely the most unfavorable condition for him.”"
145,116,28,"Lydgate rose, and Dorothea mechanically rose at the same time, unclasping her cloak and throwing it off as if it stifled her. He was bowing and quitting her, when an impulse which if she had been alone would have turned into a prayer, made her say with a sob in her voice —"
145,116,29,"“Oh, you are a wise man, are you not? You know all about life and death. Advise me. Think what I can do. He has been laboring all his life and looking forward. He minds about nothing else. —  And I mind about nothing else — ”"
145,116,30,"For years after Lydgate remembered the impression produced in him by this involuntary appeal — this cry from soul to soul, without other consciousness than their moving with kindred natures in the same embroiled medium, the same troublous fitfully illuminated life. But what could he say now except that he should see Mr. Casaubon again to - morrow?"
145,116,31,"When he was gone, Dorothea’s tears gushed forth, and relieved her stifling oppression. Then she dried her eyes, reminded that her distress must not be betrayed to her husband; and looked round the room thinking that she must order the servant to attend to it as usual, since Mr. Casaubon might now at any moment wish to enter. On his writing - table there were letters which had lain untouched since the morning when he was taken ill, and among them, as Dorothea well remembered, there were young Ladislaw’s letters, the one addressed to her still unopened. The associations of these letters had been made the more painful by that sudden attack of illness which she felt that the agitation caused by her anger might have helped to bring on: it would be time enough to read them when they were again thrust upon her, and she had had no inclination to fetch them from the library. But now it occurred to her that they should be put out of her husband’s sight: whatever might have been the sources of his annoyance about them, he must, if possible, not be annoyed again; and she ran her eyes first over the letter addressed to him to assure herself whether or not it would be necessary to write in order to hinder the offensive visit."
145,116,32,"Will wrote from Rome, and began by saying that his obligations to Mr. Casaubon were too deep for all thanks not to seem impertinent. It was plain that if he were not grateful, he must be the poorest - spirited rascal who had ever found a generous friend. To expand in wordy thanks would be like saying, “I am honest.” But Will had come to perceive that his defects — defects which Mr. Casaubon had himself often pointed to — needed for their correction that more strenuous position which his relative’s generosity had hitherto prevented from being inevitable. He trusted that he should make the best return, if return were possible, by showing the effectiveness of the education for which he was indebted, and by ceasing in future to need any diversion towards himself of funds on which others might have a better claim. He was coming to England, to try his fortune, as many other young men were obliged to do whose only capital was in their brains. His friend Naumann had desired him to take charge of the “Dispute” — the picture painted for Mr. Casaubon, with whose permission, and Mrs. Casaubon’s, Will would convey it to Lowick in person. A letter addressed to the Poste Restante in Paris within the fortnight would hinder him, if necessary, from arriving at an inconvenient moment. He enclosed a letter to Mrs. Casaubon in which he continued a discussion about art, begun with her in Rome."
145,116,33,"Opening her own letter Dorothea saw that it was a lively continuation of his remonstrance with her fanatical sympathy and her want of sturdy neutral delight in things as they were — an outpouring of his young vivacity which it was impossible to read just now. She had immediately to consider what was to be done about the other letter: there was still time perhaps to prevent Will from coming to Lowick. Dorothea ended by giving the letter to her uncle, who was still in the house, and begging him to let Will know that Mr. Casaubon had been ill, and that his health would not allow the reception of any visitors."
145,116,34,"No one more ready than Mr. Brooke to write a letter: his only difficulty was to write a short one, and his ideas in this case expanded over the three large pages and the inward foldings. He had simply said to Dorothea —"
145,116,35,"“To be sure, I will write, my dear. He’s a very clever young fellow — this young Ladislaw — I dare say will be a rising young man. It’s a good letter — marks his sense of things, you know. However, I will tell him about Casaubon.”"
145,116,36,"But the end of Mr. Brooke’s pen was a thinking organ, evolving sentences, especially of a benevolent kind, before the rest of his mind could well overtake them. It expressed regrets and proposed remedies, which, when Mr. Brooke read them, seemed felicitously worded — surprisingly the right thing, and determined a sequel which he had never before thought of. In this case, his pen found it such a pity young Ladislaw should not have come into the neighborhood just at that time, in order that Mr. Brooke might make his acquaintance more fully, and that they might go over the long - neglected Italian drawings together — it also felt such an interest in a young man who was starting in life with a stock of ideas — that by the end of the second page it had persuaded Mr. Brooke to invite young Ladislaw, since he could not be received at Lowick, to come to Tipton Grange. Why not? They could find a great many things to do together, and this was a period of peculiar growth — the political horizon was expanding, and — in short, Mr. Brooke’s pen went off into a little speech which it had lately reported for that imperfectly edited organ the “Middlemarch Pioneer.” While Mr. Brooke was sealing this letter, he felt elated with an influx of dim projects: — a young man capable of putting ideas into form, the “Pioneer” purchased to clear the pathway for a new candidate, documents utilized — who knew what might come of it all? Since Celia was going to marry immediately, it would be very pleasant to have a young fellow at table with him, at least for a time."
145,116,37,"But he went away without telling Dorothea what he had put into the letter, for she was engaged with her husband, and — in fact, these things were of no importance to her."
145,117,0,"How will you know the pitch of that great bell Too large for you to stir? Let but a flute Play ’neath the fine - mixed metal: listen close Till the right note flows forth, a silvery rill: Then shall the huge bell tremble — then the mass With myriad waves concurrent shall respond In low soft unison."
145,117,1,"Lydgate that evening spoke to Miss Vincy of Mrs. Casaubon, and laid some emphasis on the strong feeling she appeared to have for that formal studious man thirty years older than herself."
145,117,2,"“Of course she is devoted to her husband,” said Rosamond, implying a notion of necessary sequence which the scientific man regarded as the prettiest possible for a woman; but she was thinking at the same time that it was not so very melancholy to be mistress of Lowick Manor with a husband likely to die soon. “Do you think her very handsome?”"
145,117,3,"“She certainly is handsome, but I have not thought about it,” said Lydgate."
145,117,4,"“I suppose it would be unprofessional,” said Rosamond, dimpling. “But how your practice is spreading! You were called in before to the Chettams, I think; and now, the Casaubons.”"
145,117,5,"“Yes,” said Lydgate, in a tone of compulsory admission. “But I don’t really like attending such people so well as the poor. The cases are more monotonous, and one has to go through more fuss and listen more deferentially to nonsense.”"
145,117,6,"“Not more than in Middlemarch,” said Rosamond. “And at least you go through wide corridors and have the scent of rose - leaves everywhere.”"
145,117,7,"“That is true, Mademoiselle de Montmorenci,” said Lydgate, just bending his head to the table and lifting with his fourth finger her delicate handkerchief which lay at the mouth of her reticule, as if to enjoy its scent, while he looked at her with a smile."
145,117,8,"But this agreeable holiday freedom with which Lydgate hovered about the flower of Middlemarch, could not continue indefinitely. It was not more possible to find social isolation in that town than elsewhere, and two people persistently flirting could by no means escape from “the various entanglements, weights, blows, clashings, motions, by which things severally go on.” Whatever Miss Vincy did must be remarked, and she was perhaps the more conspicuous to admirers and critics because just now Mrs. Vincy, after some struggle, had gone with Fred to stay a little while at Stone Court, there being no other way of at once gratifying old Featherstone and keeping watch against Mary Garth, who appeared a less tolerable daughter - in - law in proportion as Fred’s illness disappeared."
145,117,9,"Aunt Bulstrode, for example, came a little oftener into Lowick Gate to see Rosamond, now she was alone. For Mrs. Bulstrode had a true sisterly feeling for her brother; always thinking that he might have married better, but wishing well to the children. Now Mrs. Bulstrode had a long - standing intimacy with Mrs. Plymdale. They had nearly the same preferences in silks, patterns for underclothing, china - ware, and clergymen; they confided their little troubles of health and household management to each other, and various little points of superiority on Mrs. Bulstrode’s side, namely, more decided seriousness, more admiration for mind, and a house outside the town, sometimes served to give color to their conversation without dividing them — well - meaning women both, knowing very little of their own motives."
145,117,10,"Mrs. Bulstrode, paying a morning visit to Mrs. Plymdale, happened to say that she could not stay longer, because she was going to see poor Rosamond."
145,117,11,"“Why do you say ‘poor Rosamond’?” said Mrs. Plymdale, a round - eyed sharp little woman, like a tamed falcon."
145,117,12,"“She is so pretty, and has been brought up in such thoughtlessness. The mother, you know, had always that levity about her, which makes me anxious for the children.”"
145,117,13,"“Well, Harriet, if I am to speak my mind,” said Mrs. Plymdale, with emphasis, “I must say, anybody would suppose you and Mr. Bulstrode would be delighted with what has happened, for you have done everything to put Mr. Lydgate forward.”"
145,117,14,"“Selina, what do you mean?” said Mrs. Bulstrode, in genuine surprise."
145,117,15,"“Not but what I am truly thankful for Ned’s sake,” said Mrs. Plymdale. “He could certainly better afford to keep such a wife than some people can; but I should wish him to look elsewhere. Still a mother has anxieties, and some young men would take to a bad life in consequence. Besides, if I was obliged to speak, I should say I was not fond of strangers coming into a town.”"
145,117,16,"“I don’t know, Selina,” said Mrs. Bulstrode, with a little emphasis in her turn. “Mr. Bulstrode was a stranger here at one time. Abraham and Moses were strangers in the land, and we are told to entertain strangers. And especially,” she added, after a slight pause, “when they are unexceptionable.”"
145,117,17,"“I was not speaking in a religious sense, Harriet. I spoke as a mother.”"
145,117,18,"“Selina, I am sure you have never heard me say anything against a niece of mine marrying your son.”"
145,117,19,"“Oh, it is pride in Miss Vincy — I am sure it is nothing else,” said Mrs. Plymdale, who had never before given all her confidence to “Harriet” on this subject. “No young man in Middlemarch was good enough for her: I have heard her mother say as much. That is not a Christian spirit, I think. But now, from all I hear, she has found a man as proud as herself.”"
145,117,20,"“You don’t mean that there is anything between Rosamond and Mr. Lydgate?” said Mrs. Bulstrode, rather mortified at finding out her own ignorance."
145,117,21,"“Is it possible you don’t know, Harriet?”"
145,117,22,"“Oh, I go about so little; and I am not fond of gossip; I really never hear any. You see so many people that I don’t see. Your circle is rather different from ours.”"
145,117,23,"“Well, but your own niece and Mr. Bulstrode’s great favorite — and yours too, I am sure, Harriet! I thought, at one time, you meant him for Kate, when she is a little older.”"
145,117,24,"“I don’t believe there can be anything serious at present,” said Mrs. Bulstrode. “My brother would certainly have told me.”"
145,117,25,"“Well, people have different ways, but I understand that nobody can see Miss Vincy and Mr. Lydgate together without taking them to be engaged. However, it is not my business. Shall I put up the pattern of mittens?”"
145,117,26,"After this Mrs. Bulstrode drove to her niece with a mind newly weighted. She was herself handsomely dressed, but she noticed with a little more regret than usual that Rosamond, who was just come in and met her in walking - dress, was almost as expensively equipped. Mrs. Bulstrode was a feminine smaller edition of her brother, and had none of her husband’s low - toned pallor. She had a good honest glance and used no circumlocution."
145,117,27,"“You are alone, I see, my dear,” she said, as they entered the drawing - room together, looking round gravely. Rosamond felt sure that her aunt had something particular to say, and they sat down near each other. Nevertheless, the quilling inside Rosamond’s bonnet was so charming that it was impossible not to desire the same kind of thing for Kate, and Mrs. Bulstrode’s eyes, which were rather fine, rolled round that ample quilled circuit, while she spoke."
145,117,28,"“I have just heard something about you that has surprised me very much, Rosamond.”"
145,117,29,"“What is that, aunt?” Rosamond’s eyes also were roaming over her aunt’s large embroidered collar."
145,117,30,"“I can hardly believe it — that you should be engaged without my knowing it — without your father’s telling me.” Here Mrs. Bulstrode’s eyes finally rested on Rosamond’s, who blushed deeply, and said —"
145,117,31,"“I am not engaged, aunt.”"
145,117,32,"“How is it that every one says so, then — that it is the town’s talk?”"
145,117,33,"“The town’s talk is of very little consequence, I think,” said Rosamond, inwardly gratified."
145,117,34,"“Oh, my dear, be more thoughtful; don’t despise your neighbors so. Remember you are turned twenty - two now, and you will have no fortune: your father, I am sure, will not be able to spare you anything. Mr. Lydgate is very intellectual and clever; I know there is an attraction in that. I like talking to such men myself; and your uncle finds him very useful. But the profession is a poor one here. To be sure, this life is not everything; but it is seldom a medical man has true religious views — there is too much pride of intellect. And you are not fit to marry a poor man."
145,117,35,"“Mr. Lydgate is not a poor man, aunt. He has very high connections.”"
145,117,36,“He told me himself he was poor.”
145,117,37,“That is because he is used to people who have a high style of living.”
145,117,38,"“My dear Rosamond, _you_ must not think of living in high style.”"
145,117,39,"Rosamond looked down and played with her reticule. She was not a fiery young lady and had no sharp answers, but she meant to live as she pleased."
145,117,40,"“Then it is really true?” said Mrs. Bulstrode, looking very earnestly at her niece. “You are thinking of Mr. Lydgate — there is some understanding between you, though your father doesn’t know. Be open, my dear Rosamond: Mr. Lydgate has really made you an offer?”"
145,117,41,"Poor Rosamond’s feelings were very unpleasant. She had been quite easy as to Lydgate’s feeling and intention, but now when her aunt put this question she did not like being unable to say Yes. Her pride was hurt, but her habitual control of manner helped her."
145,117,42,"“Pray excuse me, aunt. I would rather not speak on the subject.”"
145,117,43,"“You would not give your heart to a man without a decided prospect, I trust, my dear. And think of the two excellent offers I know of that you have refused! — and one still within your reach, if you will not throw it away. I knew a very great beauty who married badly at last, by doing so. Mr. Ned Plymdale is a nice young man — some might think good - looking; and an only son; and a large business of that kind is better than a profession. Not that marrying is everything. I would have you seek first the kingdom of God. But a girl should keep her heart within her own power.”"
145,117,44,"“I should never give it to Mr. Ned Plymdale, if it were. I have already refused him. If I loved, I should love at once and without change,” said Rosamond, with a great sense of being a romantic heroine, and playing the part prettily."
145,117,45,"“I see how it is, my dear,” said Mrs. Bulstrode, in a melancholy voice, rising to go. “You have allowed your affections to be engaged without return.”"
145,117,46,"“No, indeed, aunt,” said Rosamond, with emphasis."
145,117,47,“Then you are quite confident that Mr. Lydgate has a serious attachment to you?”
145,117,48,"Rosamond’s cheeks by this time were persistently burning, and she felt much mortification. She chose to be silent, and her aunt went away all the more convinced."
145,117,49,"Mr. Bulstrode in things worldly and indifferent was disposed to do what his wife bade him, and she now, without telling her reasons, desired him on the next opportunity to find out in conversation with Mr. Lydgate whether he had any intention of marrying soon. The result was a decided negative. Mr. Bulstrode, on being cross - questioned, showed that Lydgate had spoken as no man would who had any attachment that could issue in matrimony. Mrs. Bulstrode now felt that she had a serious duty before her, and she soon managed to arrange a _tête - à - tête_ with Lydgate, in which she passed from inquiries about Fred Vincy’s health, and expressions of her sincere anxiety for her brother’s large family, to general remarks on the dangers which lay before young people with regard to their settlement in life. Young men were often wild and disappointing, making little return for the money spent on them, and a girl was exposed to many circumstances which might interfere with her prospects."
145,117,50,"“Especially when she has great attractions, and her parents see much company,” said Mrs. Bulstrode. “Gentlemen pay her attention, and engross her all to themselves, for the mere pleasure of the moment, and that drives off others. I think it is a heavy responsibility, Mr. Lydgate, to interfere with the prospects of any girl.” Here Mrs. Bulstrode fixed her eyes on him, with an unmistakable purpose of warning, if not of rebuke."
145,117,51,"“Clearly,” said Lydgate, looking at her — perhaps even staring a little in return. “On the other hand, a man must be a great coxcomb to go about with a notion that he must not pay attention to a young lady lest she should fall in love with him, or lest others should think she must.”"
145,117,52,"“Oh, Mr. Lydgate, you know well what your advantages are. You know that our young men here cannot cope with you. Where you frequent a house it may militate very much against a girl’s making a desirable settlement in life, and prevent her from accepting offers even if they are made.”"
145,117,53,"Lydgate was less flattered by his advantage over the Middlemarch Orlandos than he was annoyed by the perception of Mrs. Bulstrode’s meaning. She felt that she had spoken as impressively as it was necessary to do, and that in using the superior word “militate” she had thrown a noble drapery over a mass of particulars which were still evident enough."
145,117,54,"Lydgate was fuming a little, pushed his hair back with one hand, felt curiously in his waistcoat - pocket with the other, and then stooped to beckon the tiny black spaniel, which had the insight to decline his hollow caresses. It would not have been decent to go away, because he had been dining with other guests, and had just taken tea. But Mrs. Bulstrode, having no doubt that she had been understood, turned the conversation."
145,117,55,"Solomon’s Proverbs, I think, have omitted to say, that as the sore palate findeth grit, so an uneasy consciousness heareth innuendoes. The next day Mr. Farebrother, parting from Lydgate in the street, supposed that they should meet at Vincy’s in the evening. Lydgate answered curtly, no — he had work to do — he must give up going out in the evening."
145,117,56,"“What! you are going to get lashed to the mast, eh, and are stopping your ears?” said the Vicar. “Well, if you don’t mean to be won by the sirens, you are right to take precautions in time.”"
145,117,57,"A few days before, Lydgate would have taken no notice of these words as anything more than the Vicar’s usual way of putting things. They seemed now to convey an innuendo which confirmed the impression that he had been making a fool of himself and behaving so as to be misunderstood: not, he believed, by Rosamond herself; she, he felt sure, took everything as lightly as he intended it. She had an exquisite tact and insight in relation to all points of manners; but the people she lived among were blunderers and busybodies. However, the mistake should go no farther. He resolved — and kept his resolution — that he would not go to Mr. Vincy’s except on business."
145,117,58,"Rosamond became very unhappy. The uneasiness first stirred by her aunt’s questions grew and grew till at the end of ten days that she had not seen Lydgate, it grew into terror at the blank that might possibly come — into foreboding of that ready, fatal sponge which so cheaply wipes out the hopes of mortals. The world would have a new dreariness for her, as a wilderness that a magician’s spells had turned for a little while into a garden. She felt that she was beginning to know the pang of disappointed love, and that no other man could be the occasion of such delightful aerial building as she had been enjoying for the last six months. Poor Rosamond lost her appetite and felt as forlorn as Ariadne — as a charming stage Ariadne left behind with all her boxes full of costumes and no hope of a coach."
145,117,59,"There are many wonderful mixtures in the world which are all alike called love, and claim the privileges of a sublime rage which is an apology for everything (in literature and the drama). Happily Rosamond did not think of committing any desperate act: she plaited her fair hair as beautifully as usual, and kept herself proudly calm. Her most cheerful supposition was that her aunt Bulstrode had interfered in some way to hinder Lydgate’s visits: everything was better than a spontaneous indifference in him. Any one who imagines ten days too short a time — not for falling into leanness, lightness, or other measurable effects of passion, but — for the whole spiritual circuit of alarmed conjecture and disappointment, is ignorant of what can go on in the elegant leisure of a young lady’s mind."
145,117,60,"On the eleventh day, however, Lydgate when leaving Stone Court was requested by Mrs. Vincy to let her husband know that there was a marked change in Mr. Featherstone’s health, and that she wished him to come to Stone Court on that day. Now Lydgate might have called at the warehouse, or might have written a message on a leaf of his pocket - book and left it at the door. Yet these simple devices apparently did not occur to him, from which we may conclude that he had no strong objection to calling at the house at an hour when Mr. Vincy was not at home, and leaving the message with Miss Vincy. A man may, from various motives, decline to give his company, but perhaps not even a sage would be gratified that nobody missed him. It would be a graceful, easy way of piecing on the new habits to the old, to have a few playful words with Rosamond about his resistance to dissipation, and his firm resolve to take long fasts even from sweet sounds. It must be confessed, also, that momentary speculations as to all the possible grounds for Mrs. Bulstrode’s hints had managed to get woven like slight clinging hairs into the more substantial web of his thoughts."
145,117,61,"Miss Vincy was alone, and blushed so deeply when Lydgate came in that he felt a corresponding embarrassment, and instead of any playfulness, he began at once to speak of his reason for calling, and to beg her, almost formally, to deliver the message to her father. Rosamond, who at the first moment felt as if her happiness were returning, was keenly hurt by Lydgate’s manner; her blush had departed, and she assented coldly, without adding an unnecessary word, some trivial chain - work which she had in her hands enabling her to avoid looking at Lydgate higher than his chin. In all failures, the beginning is certainly the half of the whole. After sitting two long moments while he moved his whip and could say nothing, Lydgate rose to go, and Rosamond, made nervous by her struggle between mortification and the wish not to betray it, dropped her chain as if startled, and rose too, mechanically. Lydgate instantaneously stooped to pick up the chain. When he rose he was very near to a lovely little face set on a fair long neck which he had been used to see turning about under the most perfect management of self - contented grace. But as he raised his eyes now he saw a certain helpless quivering which touched him quite newly, and made him look at Rosamond with a questioning flash. At this moment she was as natural as she had ever been when she was five years old: she felt that her tears had risen, and it was no use to try to do anything else than let them stay like water on a blue flower or let them fall over her cheeks, even as they would."
145,117,62,"That moment of naturalness was the crystallizing feather - touch: it shook flirtation into love. Remember that the ambitious man who was looking at those Forget - me - nots under the water was very warm - hearted and rash. He did not know where the chain went; an idea had thrilled through the recesses within him which had a miraculous effect in raising the power of passionate love lying buried there in no sealed sepulchre, but under the lightest, easily pierced mould. His words were quite abrupt and awkward; but the tone made them sound like an ardent, appealing avowal."
145,117,63,"“What is the matter? you are distressed. Tell me, pray.”"
145,117,64,"Rosamond had never been spoken to in such tones before. I am not sure that she knew what the words were: but she looked at Lydgate and the tears fell over her cheeks. There could have been no more complete answer than that silence, and Lydgate, forgetting everything else, completely mastered by the outrush of tenderness at the sudden belief that this sweet young creature depended on him for her joy, actually put his arms round her, folding her gently and protectingly — he was used to being gentle with the weak and suffering — and kissed each of the two large tears. This was a strange way of arriving at an understanding, but it was a short way. Rosamond was not angry, but she moved backward a little in timid happiness, and Lydgate could now sit near her and speak less incompletely. Rosamond had to make her little confession, and he poured out words of gratitude and tenderness with impulsive lavishment. In half an hour he left the house an engaged man, whose soul was not his own, but the woman’s to whom he had bound himself."
